t,index,i,j,sector,length
246,90463,98,265,8,359
247,93539,274,105,9,354
248,93180,87,273,9,360
249,93513,274,79,9,357
250,93861,275,86,9,360
251,92167,270,97,8,359
252,91123,267,76,8,355
253,93856,275,81,9,358
254,90799,93,266,8,360
255,92518,271,107,9,353
256,94218,102,276,9,357
257,90442,77,265,8,356
258,91834,105,269,8,354
259,92834,82,272,9,359
260,94901,103,278,9,355
261,93179,86,273,9,360
262,93538,274,104,9,355
263,91141,94,267,8,360
264,94199,83,276,9,359
265,92839,87,272,9,360
266,93859,84,275,9,360
267,91481,268,93,8,360
268,92838,86,272,9,360
269,93170,273,77,9,356
270,90807,101,266,8,357
271,90458,93,265,8,360
272,90464,265,99,8,358
273,92516,105,271,9,354
274,90459,94,265,8,360
275,91126,267,79,8,357
276,91492,268,104,8,355
277,92485,271,74,9,354
278,91482,268,94,8,360
279,91804,75,269,8,354
280,89419,262,77,8,355
281,93857,275,82,9,359
282,93860,85,275,9,360
283,92853,272,101,9,357
284,93191,273,98,9,359
285,93521,274,87,9,360
286,94200,84,276,9,360
287,90121,264,97,8,359
288,90461,96,265,8,360
289,91464,76,268,8,355
290,92514,103,271,9,356
291,91129,82,267,8,359
292,92165,270,95,8,360
293,95586,106,280,9,352
294,93856,81,275,9,358
295,88734,260,74,8,352
296,93513,79,274,9,357
297,94905,107,278,9,352
298,91802,73,269,8,353
299,90120,264,96,8,360
300,90460,95,265,8,360
301,93198,273,105,9,354
302,92177,107,270,8,353
303,91149,102,267,8,357
304,92511,271,100,9,358
305,93878,275,103,9,356
306,90778,72,266,8,352
307,93522,274,88,9,360
308,91467,268,79,8,357
309,91813,84,269,8,360
310,90457,265,92,8,360
311,89415,73,262,8,352
312,89075,261,74,8,352
313,91150,103,267,8,356
314,92176,270,106,8,354
315,93863,275,88,9,360
316,90798,266,92,8,360
317,93181,88,273,9,360
318,92828,76,272,9,355
319,91139,267,92,8,360
320,92827,272,75,9,354
321,94201,85,276,9,360
322,92177,270,107,8,353
323,90464,99,265,8,358
324,92497,86,271,9,360
325,90457,92,265,8,360
326,94540,277,83,9,358
327,94541,84,277,9,359
328,92507,271,96,9,360
329,94203,276,87,9,360
330,94197,81,276,9,358
331,91806,269,77,8,356
332,93512,274,78,9,357
333,90119,264,95,8,360
334,89779,263,96,8,359
335,95245,106,279,9,352
336,90463,265,98,8,359
337,91119,267,72,8,352
338,92142,270,72,8,352
339,91492,104,268,8,355
340,92496,271,85,9,360
341,91823,269,94,8,360
342,90807,266,101,8,357
343,94200,276,84,9,360
344,93542,108,274,9,352
345,90117,264,93,8,360
346,94204,88,276,9,360
347,93180,273,87,9,360
348,90443,78,265,8,357
349,89756,263,73,8,352
350,90797,266,91,8,360
351,94198,276,82,9,359
352,93865,275,90,9,361
353,92485,74,271,9,354
354,93855,80,275,9,358
355,92171,270,101,8,357
356,92849,272,97,9,359
357,90120,96,264,8,360
358,94205,89,276,9,360
359,89780,263,97,8,358
360,90116,264,92,8,360
361,90460,265,95,8,360
362,94545,277,88,9,359
363,91140,93,267,8,360
364,90123,99,264,8,358
365,92498,87,271,9,360
366,93854,275,79,9,357
367,90808,102,266,8,357
368,91835,106,269,8,354
369,93169,273,76,9,355
370,94541,277,84,9,359
371,93864,275,89,9,360
372,94201,276,85,9,360
373,91822,269,93,8,360
374,92151,81,270,8,358
375,90115,91,264,8,360
376,92839,272,87,9,360
377,90122,98,264,8,359
378,90456,265,91,8,360
379,94540,83,277,9,358
380,92142,72,270,8,352
381,92515,271,104,9,355
382,92840,88,272,9,360
383,89779,96,263,8,359
384,90796,266,90,8,361
385,90465,265,100,8,358
386,91481,93,268,8,360
387,91835,269,106,8,354
388,91471,83,268,8,359
389,94197,276,81,9,358
390,93512,78,274,9,357
391,90119,95,264,8,360
392,89775,92,263,8,359
393,93181,273,88,9,360
394,94202,276,86,9,360
395,91480,268,92,8,360
396,92827,75,272,9,354
397,91150,267,103,8,356
398,91805,76,269,8,355
399,90783,266,77,8,356
400,95584,280,104,9,353
401,90455,90,265,8,361
402,94205,276,89,9,360
403,94207,276,91,9,360
404,90777,266,71,8,351
405,92164,270,94,8,360
406,90117,93,264,8,360
407,92491,80,271,9,358
408,91459,268,71,8,351
409,91151,104,267,8,355
410,90115,264,91,8,360
411,95246,107,279,9,351
412,88733,73,260,8,351
413,89780,97,263,8,358
414,94198,82,276,9,359
415,93883,275,108,9,352
416,94545,88,277,9,359
417,93202,273,109,9,351
418,93866,91,275,9,360
419,88393,259,74,8,351
420,93511,274,77,9,356
421,91139,92,267,8,360
422,90436,265,71,8,351
423,90118,264,94,8,360
424,95587,107,280,9,351
425,90808,266,102,8,357
426,92155,270,85,8,360
427,94203,87,276,9,360
428,88393,74,259,8,351
429,89774,263,91,8,359
430,93855,275,80,9,358
431,93884,275,109,9,351
432,93535,101,274,9,357
433,96268,106,282,9,351
434,89074,261,73,8,351
435,90123,264,99,8,358
436,95587,280,107,9,351
437,95926,105,281,9,351
438,92165,95,270,8,360
439,91118,71,267,8,351
440,93543,109,274,9,351
441,91459,71,268,8,351
442,92506,271,95,9,360
443,90113,264,89,8,360
444,93865,90,275,9,361
445,88395,76,259,8,352
446,92156,86,270,8,360
447,94546,89,277,9,359
448,94196,276,80,9,358
449,90114,264,90,8,361
450,92861,272,109,9,351
451,93853,78,275,9,357
452,94225,276,109,9,351
453,94906,278,108,9,351
454,90437,72,265,8,352
455,89438,96,262,8,359
456,90095,264,71,8,351
457,92497,271,86,9,360
458,95927,106,281,9,351
459,88052,74,258,8,351
460,94206,276,90,9,361
461,94539,277,82,9,358
462,93182,89,273,9,360
463,91493,105,268,8,354
464,94882,84,278,9,359
465,90465,100,265,8,358
466,89414,262,72,8,351
467,90454,265,89,8,360
468,90795,89,266,8,360
469,92841,272,89,9,360
470,91118,267,71,8,351
471,90122,264,98,8,359
472,93854,79,275,9,357
473,90466,101,265,8,357
474,93169,76,273,9,355
475,94224,276,108,9,352
476,95927,281,106,9,351
477,89775,263,92,8,359
478,94565,108,277,9,351
479,89755,263,72,8,351
480,89074,73,261,8,351
481,94542,277,85,9,359
482,94544,277,87,9,359
483,90095,71,264,8,351
484,90456,91,265,8,360
485,94543,277,86,9,359
486,93864,89,275,9,360
487,92861,109,272,9,351
488,94209,93,276,9,360
489,88736,76,260,8,353
490,89778,263,95,8,359
491,91486,268,98,8,359
492,92484,271,73,9,353
493,93532,274,98,9,359
494,94208,92,276,9,360
495,91138,91,267,8,360
496,92499,271,88,9,360
497,90777,71,266,8,351
498,94546,277,89,9,359
499,93543,274,109,9,351
500,91479,268,91,8,360
501,94882,278,84,9,359
502,90112,264,88,8,360
503,89777,263,94,8,359
504,94881,278,83,9,358
505,90809,103,266,8,356
506,93202,109,273,9,351
507,93523,89,274,9,360
508,94547,90,277,9,360
509,89439,97,262,8,358
510,89773,90,263,8,360
511,91480,92,268,8,360
512,95925,281,104,9,352
513,91129,267,82,8,359
514,91821,269,92,8,360
515,88733,260,73,8,351
516,89438,262,96,8,359
517,89776,93,263,8,359
518,94887,278,89,9,359
519,93525,274,91,9,360
520,90124,100,264,8,358
521,94538,277,81,9,357
522,92826,272,74,9,354
523,94886,278,88,9,359
524,95926,281,105,9,351
525,93853,275,78,9,357
526,94225,109,276,9,351
527,89414,72,262,8,351
528,95246,279,107,9,351
529,88394,259,75,8,351
530,90797,91,266,8,360
531,94883,85,278,9,359
532,94548,91,277,9,359
533,91151,267,104,8,355
534,93191,98,273,9,359
535,94550,93,277,9,359
536,91493,268,105,8,354
537,92841,89,272,9,360
538,93510,274,76,9,355
539,92148,78,270,8,357
540,92512,101,271,9,357
541,89781,263,98,8,358
542,94549,277,92,9,359
543,94210,94,276,9,360
544,91800,71,269,8,351
545,88395,259,76,8,352
546,89429,262,87,8,359
547,89434,92,262,8,359
548,95222,279,83,9,357
549,90113,89,264,8,360
550,90453,88,265,8,360
551,91814,85,269,8,360
552,89782,99,263,8,357
553,94547,277,90,9,360
554,89437,262,95,8,359
555,94196,80,276,9,358
556,93511,77,274,9,356
557,94881,83,278,9,358
558,92507,96,271,9,360
559,95242,279,103,9,354
560,94543,86,277,9,359
561,92840,272,88,9,360
562,90114,90,264,8,361
563,90467,102,265,8,357
564,89431,89,262,8,359
565,93168,273,75,9,354
566,95584,104,280,9,353
567,93532,98,274,9,359
568,94888,90,278,9,360
569,89774,91,263,8,359
570,91494,106,268,8,354
571,94209,276,93,9,360
572,94887,89,278,9,359
573,90794,266,88,8,360
574,89777,94,263,8,359
575,90466,265,101,8,357
576,94195,276,79,9,357
577,93884,109,275,9,351
578,92500,89,271,9,360
579,88053,258,75,8,351
580,90112,88,264,8,360
581,94884,278,86,9,359
582,91468,80,268,8,358
583,92484,73,271,9,353
584,96266,282,104,9,352
585,94883,278,85,9,359
586,92848,272,96,9,360
587,94207,91,276,9,360
588,90809,266,103,8,356
589,95223,279,84,9,358
590,89781,98,263,8,358
591,89430,88,262,8,359
592,89433,262,91,8,359
593,94886,88,278,9,359
594,94538,81,277,9,357
595,90453,265,88,8,360
596,94890,278,92,9,359
597,94891,93,278,9,359
598,96268,282,106,9,351
599,92506,95,271,9,360
600,90096,72,264,8,352
601,90454,89,265,8,360
602,94551,94,277,9,359
603,91836,107,269,8,353
604,94889,278,91,9,359
605,94537,277,80,9,357
606,95222,83,279,9,357
607,90124,264,100,8,358
608,92169,270,99,8,358
609,93852,77,275,9,356
610,91472,84,268,8,360
611,94892,94,278,9,359
612,89436,262,94,8,359
613,92826,74,272,9,354
614,90455,265,90,8,361
615,90125,101,264,8,357
616,89437,95,262,8,359
617,89096,261,95,8,358
618,95224,85,279,9,358
619,94539,82,277,9,358
620,88756,96,260,8,358
621,93867,92,275,9,360
622,89433,91,262,8,359
623,89772,89,263,8,359
624,92499,88,271,9,360
625,91820,91,269,8,360
626,90810,104,266,8,355
627,90452,265,87,8,360
628,94885,87,278,9,359
629,94223,107,276,9,353
630,89431,262,89,8,359
631,89434,262,92,8,359
632,91836,269,107,8,353
633,89432,90,262,8,360
634,95228,279,89,9,358
635,95229,90,279,9,359
636,88052,258,74,8,351
637,89771,263,88,8,359
638,91800,269,71,8,351
639,90787,266,81,8,358
640,89097,96,261,8,358
641,93510,76,274,9,355
642,89440,98,262,8,358
643,94884,86,278,9,359
644,93874,275,99,9,358
645,95230,279,91,9,358
646,94880,278,82,9,358
647,94208,276,92,9,360
648,95225,86,279,9,358
649,90467,265,102,8,357
650,89773,263,90,8,360
651,91136,89,267,8,360
652,89096,95,261,8,358
653,95224,279,85,9,358
654,94195,79,276,9,357
