t,index,i,j,sector,length
1,49786,0,146,4,331
2,55954,30,164,5,330
3,85993,61,252,8,330
4,80566,90,236,7,331
5,86734,120,254,8,330
6,51150,150,0,5,337
7,61380,180,0,6,361
8,71610,210,0,7,337
9,82253,241,72,8,330
10,92467,271,56,9,330
11,102717,301,76,10,330
12,113033,331,162,11,330
13,50127,0,147,4,332
14,56295,30,165,5,330
15,86334,61,253,8,331
16,80907,90,237,7,332
17,87075,120,255,8,330
18,51151,150,1,5,336
19,61381,180,1,6,360
20,71611,210,1,7,336
21,82254,241,73,8,331
22,92468,271,57,9,331
23,102718,301,77,10,331
24,113034,331,163,11,331
25,87716,79,257,8,353
26,87376,256,80,8,353
27,91150,103,267,8,356
28,90451,265,86,8,360
29,87715,78,257,8,353
30,88059,258,81,8,355
31,57641,12,169,5,354
32,55587,4,163,5,353
33,59692,175,17,5,353
34,93200,107,273,9,353
35,88400,81,259,8,355
36,93883,275,108,9,352
37,88057,258,79,8,354
38,90809,103,266,8,356
39,90110,264,86,8,360
40,55586,3,163,5,353
41,58324,13,171,5,354
42,93201,108,273,9,352
43,59691,175,16,5,354
44,87714,257,77,8,352
45,92859,272,107,9,353
46,87376,80,256,8,353
47,90450,85,265,8,360
48,89770,263,87,8,359
49,92860,272,108,9,352
50,87035,80,255,8,352
51,58667,15,172,5,353
52,55242,0,162,5,353
53,93541,107,274,9,353
54,60032,16,176,5,354
55,87375,256,79,8,352
56,122232,162,358,11,352
57,59693,175,18,5,352
58,56272,165,7,5,353
59,91489,101,268,8,357
60,94224,108,276,9,352
61,88399,80,259,8,355
62,91149,267,102,8,357
63,88056,258,78,8,354
64,55243,162,1,5,352
65,93200,273,107,9,353
66,60373,16,177,5,354
67,56268,3,165,5,354
68,61056,179,17,5,353
69,57635,6,169,5,357
70,57981,170,11,5,355
71,87374,256,78,8,352
72,92860,108,272,9,352
73,87717,80,257,8,354
74,92517,271,106,9,354
75,90111,87,264,8,360
76,91490,268,102,8,357
77,56955,8,167,5,355
78,58322,171,11,5,355
79,87035,255,80,8,352
80,60030,14,176,5,355
81,92519,108,271,9,352
82,87718,81,257,8,354
83,55245,162,3,5,352
84,55925,1,164,5,354
85,92518,271,107,9,353
86,60375,177,18,5,352
87,90454,265,89,8,360
88,91830,101,269,8,357
89,88058,80,258,8,355
90,87715,257,78,8,353
91,94224,276,108,9,352
92,57634,169,5,5,357
93,92859,107,272,9,353
94,55244,162,2,5,352
95,56269,4,165,5,354
96,57636,7,169,5,356
97,89771,88,263,8,359
98,60034,18,176,5,352
99,59351,174,17,5,353
100,86694,80,254,8,352
101,93542,274,108,9,352
102,88398,259,79,8,354
103,91489,268,101,8,357
104,58660,8,172,5,358
105,94223,107,276,9,353
106,57977,170,7,5,357
107,90451,86,265,8,360
108,55588,5,163,5,353
109,88401,82,259,8,356
110,59690,15,175,5,354
111,59352,174,18,5,352
112,88741,260,81,8,356
113,92519,271,108,9,352
114,91137,267,90,8,361
115,55926,164,2,5,354
116,92858,106,272,9,354
117,93201,273,108,9,352
118,87714,77,257,8,352
119,88742,260,82,8,357
120,55585,2,163,5,353
121,61057,179,18,5,352
122,93882,107,275,9,353
123,90791,85,266,8,360
124,90468,265,103,8,356
125,59008,15,173,5,353
126,56266,165,1,5,354
127,57641,169,12,5,354
128,61398,18,180,6,352
129,88055,77,258,8,353
130,93883,108,275,9,352
131,87377,256,81,8,353
132,60716,18,178,5,352
133,91836,269,107,8,353
134,90110,86,264,8,360
135,91150,267,103,8,356
136,57640,11,169,5,354
137,87378,82,256,8,354
138,57295,168,7,5,356
139,87718,257,81,8,354
140,121892,162,357,11,352
141,55929,5,164,5,354
142,92518,107,271,9,353
143,60372,177,15,5,354
144,91148,267,101,8,357
145,90463,98,265,8,359
146,88057,79,258,8,354
147,92177,270,107,8,353
148,87717,257,80,8,354
149,55928,4,164,5,354
150,57634,5,169,5,357
151,93542,108,274,9,352
152,55583,163,0,5,354
153,89771,263,88,8,359
154,87374,78,256,8,352
155,92178,270,108,8,352
156,60375,18,177,5,352
157,90792,86,266,8,360
158,56957,167,10,5,354
159,88397,259,78,8,354
160,94223,276,107,9,353
161,59010,173,17,5,352
162,92175,105,270,8,354
163,88056,78,258,8,354
164,90454,89,265,8,360
165,90111,264,87,8,360
166,59009,16,173,5,353
167,58663,172,11,5,356
168,93541,274,107,9,353
169,122573,163,359,11,353
170,55927,3,164,5,354
171,88058,258,80,8,355
172,59692,17,175,5,353
173,89772,89,263,8,359
174,90809,266,103,8,356
175,61398,180,18,6,352
176,91835,106,269,8,354
177,93882,275,107,9,353
178,88055,258,77,8,353
179,55245,3,162,5,352
180,87375,79,256,8,352
181,57635,169,6,5,357
182,58320,9,171,5,356
183,55246,162,4,5,352
184,93539,105,274,9,354
185,86694,254,80,8,352
186,87377,81,256,8,353
187,59693,18,175,5,352
188,90469,104,265,8,355
189,91146,267,99,8,358
190,58660,172,8,5,358
191,60374,177,17,5,353
192,92176,106,270,8,354
193,55586,163,3,5,353
194,88399,259,80,8,355
195,58661,9,172,5,357
196,91837,269,108,8,352
197,91149,102,267,8,357
198,88740,80,260,8,356
199,90122,264,98,8,359
200,55584,1,163,5,353
